claim_amount,premium_amount,policy_age,repeat_claims,fraud_flag
9067.39,70400.22,681,2,0
2879.74,6194.37,271,1,0
15051.53,75978.08,650,0,0
75926.38,40592.72,8,4,1
49027.03,26137.38,8,6,1
11594.59,18339.58,682,0,0
27544.62,60910.98,726,0,0
26829.67,46007.94,290,2,0
2185.06,11443.06,157,0,0
9310.14,14580.91,567,1,0
19887.54,34283.9,737,1,0
16502.9,44930.5,363,0,0
15474.78,8092.57,4,6,1
8460.05,29278.31,554,1,0
32773.85,81781.73,561,0,0
16276.57,54409.84,270,1,0
9359.65,79195.25,104,2,0
26373.71,62444.52,982,0,0
24012.68,40811.14,286,0,0
48279.45,72478.85,921,0,0
105034.27,86350.38,5,5,1
15986.55,35387.45,43,2,0
67906.86,59046.7,9,5,1
9992.52,68421.52,444,2,0
14776.75,61230.11,801,1,0
14896.81,25455.19,376,0,0
14931.56,79995.27,437,2,0
17488.65,25822.71,326,2,0
13331.31,31731.18,599,0,0
10380.58,81394.09,326,0,0
20011.49,70918.5,145,0,0
7269.69,13401.03,474,1,0
49478.83,93684.56,128,0,0
39234.74,61010.36,654,1,0
4396.12,7622.65,734,0,0
5818.96,38276.56,997,2,0
20229.72,30280.69,153,2,0
19185.88,49012.05,763,1,0
5648.79,21906.76,393,2,0
32912.84,85033.8,818,0,0
15141.12,35752.48,95,2,0
25053.71,64322.48,182,0,0
83879.34,68881.36,7,3,1
37575.07,59271.38,699,0,0
14368.36,42403.91,421,0,0
19613.51,51332.56,733,1,0
152382.97,87153.31,1,3,1
128419.32,80054.91,4,4,1
5739.7,35548.81,148,1,0
69553.38,48981.55,4,3,1
112830.57,93600.9,4,4,1
116825.36,60301.75,5,6,1
123444.86,68182.51,7,6,1
9188.64,23286.13,820,0,0
19691.97,79166.2,330,1,0
7311.94,31963.46,714,1,0
133211.94,96968.53,5,4,1
33904.44,69296.15,875,0,0
10994.08,25781.06,264,0,0
19779.33,93513.36,748,1,0
49339.07,93265.05,999,2,0
15731.45,37383.98,367,1,0
8681.05,13559.9,442,2,0
11422.68,52375.31,538,1,0
117129.19,59270.68,6,3,1
7558.63,5271.47,2,6,1
14577.55,24824.46,228,0,0
12288.24,24614.2,713,1,0
13810.25,29635.45,303,0,0
3985.63,8456.27,578,1,0
46995.2,78986.05,990,2,0
22443.89,11351.74,7,3,1
17137.29,84069.7,615,0,0
34393.25,90800.94,898,1,0
25147.63,64002.24,360,2,0
22885.73,71253.22,402,2,0
5544.05,11010.27,197,2,0
11703.2,25691.65,805,2,0
27573.74,72972.94,323,1,0
38901.07,24187.11,8,6,1
4063.21,30046.5,471,0,0
51533.93,80998.57,412,1,0
16527.62,80637.95,689,1,0
23566.1,83244.14,277,2,0
124233.37,98451.32,4,5,1
22672.26,41022.58,763,2,0
42550.62,79158.04,312,1,0
20570.51,41237.45,626,2,0
11587.64,21880.24,557,1,0
16819.26,38897.78,849,1,0
3517.2,22316.86,817,1,0
4941.66,27500.37,243,0,0
6838.81,43479.68,136,1,0
84034.7,64669.51,3,4,1
13291.66,38675.58,944,0,0
36896.41,57010.86,637,2,0
6837.28,9952.98,893,1,0
2414.88,7747.28,494,2,0
18122.12,88147.18,523,2,0
59521.13,36807.42,1,3,1
25666.47,63017.04,360,2,0
6676.8,38038.22,357,0,0
54325.29,77693.4,235,1,0
21261.95,73958.59,996,1,0
1903.9,18635.64,757,2,0
32811.39,67724.06,631,1,0
23027.84,92980.97,632,1,0
29676.2,74869.02,427,0,0
18562.57,44621.2,297,1,0
46252.21,70742.56,376,2,0
5860.71,20174.43,470,0,0
94799.44,69876.67,9,3,1
1329.02,5399.72,823,1,0
51324.6,86172.09,957,0,0
31214.45,99066.87,900,2,0
3363.47,6975.78,719,2,0
5983.99,11019.84,241,0,0
7500.23,5045.95,4,4,1
9990.33,42869.63,455,0,0
3717.04,12136.83,881,1,0
12822.89,36614.04,556,1,0
5600.3,16090.74,130,2,0
35115.35,25347.95,4,5,1
5488.18,11785.76,311,0,0
28755.64,67401.13,49,0,0
76139.0,43538.94,5,5,1
14389.29,33792.76,415,2,0
4315.59,19986.13,164,0,0
10324.18,40790.27,596,1,0
34692.18,75482.16,563,1,0
38194.1,90503.45,895,0,0
44788.27,34371.81,7,6,1
9439.0,35443.93,733,2,0
24394.87,40025.13,901,1,0
5026.2,15043.29,406,1,0
23401.38,45314.65,460,0,0
20247.83,76122.11,888,1,0
38897.06,58038.93,599,2,0
18038.17,60503.6,896,0,0
62599.8,99020.37,574,1,0
6429.67,31529.17,448,0,0
162073.21,86512.31,6,3,1
25161.57,62815.03,105,2,0
25483.89,41465.63,30,1,0
52752.28,28553.78,6,5,1
7387.63,18453.95,438,0,0
33501.81,63712.78,271,1,0
11427.59,40470.73,230,2,0
21526.25,37682.29,575,2,0
16139.6,36149.37,474,1,0
24818.25,36643.76,234,1,0
39966.67,24767.22,10,6,1
15648.39,53047.2,190,1,0
38234.58,96786.49,977,1,0
7715.84,71509.98,478,1,0
7518.72,25552.35,96,0,0
60746.06,30851.07,2,6,1
20872.96,32023.9,334,1,0
6810.51,17468.22,236,1,0
11401.35,30518.26,69,2,0
98903.4,87142.14,5,3,1
8203.02,27393.08,641,2,0
5943.0,14116.58,830,1,0
19986.64,68903.87,334,0,0
27598.5,82199.49,58,0,0
5858.37,18235.22,313,1,0
29534.43,96112.31,151,2,0
16317.92,25881.71,280,1,0
9386.44,36642.4,350,2,0
5200.16,10440.65,400,0,0
50650.23,80273.17,164,0,0
41394.78,87948.02,825,2,0
5001.3,12673.62,346,0,0
8041.0,14828.85,347,2,0
56556.89,99915.23,560,1,0
32711.22,79537.79,743,0,0
30607.61,97462.96,162,2,0
116850.24,65263.8,8,6,1
57690.14,37659.4,7,5,1
2894.56,16977.12,553,2,0
11409.16,34885.76,632,1,0
16088.13,14017.41,2,4,1
13091.81,75438.86,729,0,0
23049.88,58480.06,850,0,0
41029.35,33356.69,8,6,1
5298.64,12201.09,284,1,0
117322.02,59093.52,9,3,1
129523.69,70324.73,6,4,1
31110.68,49694.77,55,0,0
11055.59,24314.87,444,2,0
179408.75,93739.63,6,3,1
75650.26,39260.71,2,5,1
19762.82,31490.01,863,2,0
28681.83,49129.67,361,0,0
22133.37,13089.94,8,4,1
8421.76,55577.74,586,0,0
174870.19,88891.59,6,6,1
9192.69,63688.78,365,0,0
52884.25,99949.74,869,0,0
10869.36,6402.51,2,5,1
27782.62,57438.78,152,0,0
20990.65,31705.35,519,1,0
81569.79,55855.59,6,3,1
44100.06,87667.93,875,2,0
9038.53,21130.55,759,1,0
46742.63,78037.45,696,1,0
33937.73,65303.83,843,1,0
28676.02,58938.4,58,1,0
12980.7,25005.0,938,1,0
14356.47,34133.91,92,2,0
114531.82,85653.49,7,6,1
7507.12,20827.13,482,0,0
25156.83,50146.54,875,0,0
50047.24,87006.2,794,0,0
59338.43,97707.95,308,0,0
39480.85,61000.43,132,2,0
34709.42,82978.6,475,0,0
30756.21,51846.45,726,0,0
66202.63,49032.05,10,6,1
31231.09,23156.55,1,6,1
44231.03,77767.81,74,0,0
31019.78,60168.35,360,2,0
126217.65,64300.31,10,5,1
11934.65,71627.9,53,1,0
4878.82,47091.1,234,1,0
8379.17,45444.19,199,2,0
22684.51,46889.01,341,2,0
152225.5,84290.13,2,6,1
197248.91,98687.06,3,3,1
24503.18,42967.45,829,2,0
73301.17,69858.32,9,5,1
38740.75,66654.51,742,0,0
43590.84,66265.54,69,0,0
11520.31,18272.14,966,1,0
47509.12,68155.51,396,1,0
27243.72,83232.57,509,2,0
92771.1,79563.56,4,5,1
128801.59,71740.79,10,5,1
10308.47,26818.72,177,2,0
174865.15,98430.15,5,3,1
11200.38,54767.65,259,1,0
13723.9,99630.37,353,2,0
36980.56,96164.31,861,1,0
29386.12,87564.31,934,2,0
21426.42,15206.76,7,6,1
10871.29,35497.71,170,1,0
7110.52,21782.55,530,1,0
45408.52,84931.64,793,1,0
12307.98,47622.45,808,1,0
22190.74,69694.3,972,1,0
40722.55,27501.75,6,6,1
1047.17,5362.59,776,2,0
4515.78,25624.85,404,0,0
10527.92,19552.24,292,2,0
44374.63,64026.32,618,2,0
11656.57,29398.61,556,1,0
7487.0,73556.76,270,0,0
2459.7,7795.15,480,2,0
151697.0,99129.27,9,5,1
52714.39,38885.32,3,5,1
6568.18,46201.84,689,2,0
37875.15,97710.45,998,0,0
21520.0,86765.51,259,1,0
20454.72,46671.16,983,1,0
37630.42,56798.25,333,1,0
24011.91,45408.94,576,0,0
12606.21,83255.16,628,1,0
128023.33,77799.74,9,6,1
48490.52,94417.27,138,2,0
31856.33,30723.73,1,5,1
60254.26,49832.08,3,5,1
70349.55,46030.14,5,6,1
44402.53,88142.2,851,2,0
30424.43,75849.22,433,0,0
23145.01,43881.94,236,2,0
78498.54,57636.53,6,4,1
12203.35,78196.01,772,1,0
19111.17,29117.16,398,2,0
42371.2,69558.27,878,2,0
106930.82,74416.85,10,5,1
9667.78,21461.23,94,0,0
22544.56,56447.06,560,2,0
5293.46,46698.47,900,1,0
68323.77,47496.95,5,4,1
11205.37,37698.6,776,0,0
30677.18,62619.33,100,2,0
20127.62,73892.67,992,0,0
4621.72,46183.73,563,2,0
140288.09,96738.88,7,4,1
27490.84,62585.57,784,2,0
14119.02,21129.86,786,2,0
47858.18,75716.94,110,2,0
9809.14,46165.95,689,2,0
16965.59,61145.12,358,2,0
23108.47,75215.46,763,0,0
48202.46,33463.72,10,4,1
43731.66,86257.48,612,2,0
65129.31,97188.68,444,1,0
23283.07,63323.0,207,1,0
14353.13,34162.15,76,0,0
13562.52,55290.83,944,0,0
16967.31,97478.75,649,1,0
4994.0,8520.52,318,2,0
56209.4,85484.62,925,0,0
39201.33,74017.91,97,0,0
40856.32,90070.55,324,2,0
22181.26,48989.22,480,1,0
65379.1,38942.15,3,6,1
9879.65,24127.91,383,0,0
2718.63,12179.14,269,2,0
5505.72,38572.38,417,1,0
82258.93,48459.06,4,3,1
38581.23,69755.39,729,2,0
165299.81,92690.23,3,6,1
45514.37,88805.62,401,0,0
82759.57,64668.17,8,6,1
123945.31,65571.05,4,3,1
24577.87,71460.71,370,1,0
2275.13,10874.19,905,1,0
21125.86,57906.7,793,0,0
59347.63,56666.48,9,5,1
70346.62,68178.59,6,5,1
94734.43,79227.47,8,5,1
11631.87,28904.06,54,0,0
33984.42,91994.2,34,2,0
123922.68,90510.69,2,4,1
32766.93,51854.14,596,1,0
109690.64,73193.93,3,4,1
39767.74,73057.68,66,2,0
10117.08,16576.75,523,2,0
86852.51,73639.99,1,3,1
12998.07,35708.72,514,2,0
40139.88,26433.43,2,6,1
41272.7,34960.71,2,3,1
69276.74,44565.38,5,5,1
21383.37,17707.03,3,3,1
14233.09,12908.49,6,4,1
36723.87,75048.47,915,0,0
37573.48,56505.89,465,1,0
9176.33,34726.35,241,0,0
19456.92,33816.92,432,2,0
73896.79,52484.59,1,5,1
69074.85,99373.16,710,0,0
13491.18,79897.83,146,2,0
19593.02,55917.28,485,0,0
7450.95,67380.21,606,0,0
1042.79,8975.42,955,0,0
48527.88,44867.43,4,5,1
89415.25,47273.36,10,5,1
7450.79,28287.97,981,2,0
15457.08,25750.96,803,2,0
11612.96,76478.16,495,1,0
46965.51,73470.01,488,1,0
23621.23,72349.68,109,2,0
7727.49,11298.85,923,2,0
64730.6,92602.93,348,2,0
27909.38,55010.64,208,1,0
50706.51,83892.05,846,1,0
6268.78,9681.91,817,1,0
38552.23,74323.71,159,1,0
40487.02,39075.15,8,3,1
4691.01,29959.51,850,1,0
14395.91,74252.07,374,1,0
15420.23,65547.99,362,1,0
15328.35,97117.17,420,1,0
19733.19,12736.09,2,5,1
27624.57,59987.31,334,0,0
27937.67,46943.62,736,2,0
5349.39,22673.16,528,0,0
14500.22,51804.11,400,0,0
5893.75,5683.46,1,3,1
17624.88,42402.48,759,1,0
131994.64,76487.5,10,5,1
14669.23,61140.9,518,2,0
34364.4,67140.9,649,2,0
3425.72,10164.38,130,2,0
29880.07,91568.15,237,0,0
13945.34,20607.86,527,0,0
21270.26,34731.63,862,0,0
22580.62,48300.97,261,0,0
16732.21,70768.76,776,1,0
10717.11,36389.33,586,1,0
16658.92,86766.31,973,1,0
89587.04,50646.31,9,3,1
17862.71,35481.65,493,1,0
1736.78,13815.14,503,1,0
4298.01,41819.35,998,1,0
4426.69,37720.31,696,1,0
25156.08,37226.22,217,1,0
32818.2,95405.72,495,0,0
23269.77,50912.59,444,1,0
22586.38,50369.26,710,2,0
6494.82,11334.28,117,0,0
38125.51,61270.96,51,1,0
5300.35,15819.51,767,0,0
4134.27,6734.36,97,1,0
10204.75,37038.61,915,2,0
6921.08,21466.65,287,2,0
181317.02,97771.09,8,3,1
140991.84,74814.42,4,3,1
64022.7,95934.97,649,1,0
84452.56,66053.52,10,4,1
31724.76,52042.6,115,2,0
52178.27,80538.01,99,0,0
15972.82,72241.5,91,2,0
84804.96,44919.84,10,6,1
19880.39,64708.04,927,2,0
10558.42,99608.64,568,0,0
18504.91,26615.27,236,0,0
5075.22,8314.09,357,1,0
150009.65,91325.45,2,3,1
11307.05,90106.57,248,1,0
10652.39,41961.21,216,1,0
19723.78,70524.59,544,2,0
19077.26,79015.05,496,1,0
51715.76,32218.24,4,6,1
15921.34,98377.53,386,2,0
104801.13,74063.91,4,6,1
43212.81,64348.82,853,0,0
45368.56,75306.82,103,2,0
30575.5,91732.5,133,1,0
42334.9,81864.15,304,0,0
11772.47,34051.44,863,2,0
25561.66,64687.26,748,1,0
31096.18,46810.27,128,2,0
9075.78,32063.31,680,0,0
8080.65,27846.92,96,1,0
8556.0,29246.41,489,1,0
37915.91,30191.34,10,3,1
28361.79,52856.9,233,1,0
2929.25,12697.02,964,1,0
7969.88,70910.11,668,0,0
41228.97,85253.96,655,2,0
8569.73,24741.8,522,1,0
38707.38,58542.18,220,2,0
15864.17,94803.82,87,2,0
14344.2,11582.45,10,3,1
12122.41,47274.93,962,1,0
152961.27,85965.27,4,4,1
19571.4,56961.87,103,2,0
8783.3,67017.17,342,1,0
10260.83,41775.14,143,2,0
24205.45,93881.38,779,2,0
17041.89,61017.28,287,1,0
10595.08,21522.27,557,1,0
9222.82,45513.26,597,1,0
38477.35,61856.52,237,1,0
89587.51,76195.71,7,6,1
45458.44,78874.12,797,0,0
9808.65,86200.12,244,1,0
119584.51,71829.45,9,3,1
83355.17,73807.81,8,6,1
22467.26,43190.68,805,2,0
9688.02,45562.85,593,2,0
14136.77,26675.86,1000,1,0
12711.46,41125.14,432,2,0
50385.89,86148.63,844,2,0
49660.49,76438.87,831,2,0
34213.99,59090.11,367,0,0
3513.15,26362.78,667,2,0
10629.75,31082.33,213,2,0
21196.41,48899.64,139,2,0
16408.88,72740.9,147,2,0
38220.13,67513.13,300,1,0
26689.05,15172.97,9,6,1
2229.18,9086.38,860,1,0
47725.27,80955.76,768,1,0
16546.03,11466.66,2,3,1
53919.03,78000.19,71,1,0
5915.84,15350.79,892,2,0
14102.12,38773.46,137,2,0
16260.79,94813.87,752,2,0
19734.18,16134.28,4,3,1
95480.27,66357.31,8,5,1
89192.38,81655.77,9,6,1
152304.8,82378.0,3,4,1
9884.27,20056.77,856,0,0
23220.48,43607.9,353,0,0
24178.01,49329.23,153,0,0
40564.84,96953.85,352,1,0
11818.38,24918.32,801,1,0
17166.25,27731.62,595,1,0
22448.25,52189.48,797,0,0
46817.21,70808.9,149,2,0
5238.2,13690.16,943,1,0
11435.48,7988.8,6,5,1
36547.3,69654.16,340,1,0
139410.52,69871.28,8,3,1
24093.39,23942.17,8,6,1
10470.12,22546.67,348,0,0
13956.43,85934.93,613,1,0
5878.09,30827.49,918,0,0
26006.86,72227.47,867,0,0
162270.82,90690.22,9,4,1
16891.59,11429.88,2,4,1
14531.17,21741.97,45,2,0
21385.35,13261.12,8,5,1
44226.74,65768.13,293,2,0
9693.11,58520.79,242,0,0
30299.14,72900.66,378,1,0
78721.98,53211.84,4,6,1
41595.19,84949.26,172,2,0
39866.79,80385.2,461,2,0
4366.89,7744.69,222,0,0
3254.72,20307.96,928,1,0
144765.05,81508.21,6,6,1
6951.31,6891.89,9,3,1
115721.3,59796.16,3,4,1
21051.22,53088.11,853,1,0
10525.5,61258.33,278,2,0
49779.87,94120.26,966,1,0
20164.92,51832.67,791,1,0
45095.97,89270.23,200,0,0
42499.48,91191.97,681,2,0
124747.4,82023.84,10,3,1
62905.73,60223.6,6,4,1
5985.39,41686.83,831,2,0
3235.56,25630.32,395,2,0
20036.35,38102.67,198,2,0
9368.51,58051.87,614,0,0
35557.69,68434.38,512,2,0
37384.53,83017.23,882,0,0
7342.69,28507.38,83,0,0
21248.91,33431.81,577,2,0
15055.09,23299.26,408,0,0
19657.22,35882.79,852,0,0
6779.87,17907.44,106,2,0
19878.79,35629.56,464,2,0
31055.01,63093.3,86,0,0
40926.81,90088.47,464,1,0
14285.09,56309.73,307,2,0
15461.77,78940.99,960,1,0
170986.51,96243.67,3,4,1
7882.32,73737.89,216,0,0
22101.97,79384.1,666,0,0
79873.82,67926.8,9,3,1
8325.44,12872.61,954,1,0
18950.89,63436.49,861,0,0
59936.65,48913.05,9,3,1
32986.82,63927.5,144,1,0
46009.57,66147.58,907,0,0
77054.47,59391.75,9,3,1
55438.68,39245.73,7,5,1
39445.41,98090.03,541,1,0
61117.43,38768.81,7,6,1
4509.3,7805.27,118,0,0
93921.31,52306.4,4,6,1
65923.88,96290.56,654,2,0
49006.51,70009.9,648,1,0
14059.49,29041.67,391,2,0
28913.06,57448.74,201,2,0
51012.57,80066.68,758,2,0
37949.67,64982.44,371,0,0
4204.2,7660.75,759,0,0
30960.44,77207.69,781,1,0
3472.08,30630.09,638,0,0
63038.38,37810.74,10,4,1
42684.22,30369.73,3,3,1
5637.28,16021.55,141,2,0
5015.33,38451.63,122,2,0
13315.65,80890.27,580,2,0
4481.47,21116.86,542,2,0
25365.01,52629.19,977,2,0
2883.34,5040.3,550,1,0
29998.76,46769.31,747,0,0
5359.01,19066.93,960,2,0
31637.61,52747.83,527,1,0
8440.1,5776.98,9,3,1
41031.48,97610.02,934,2,0
3667.43,19612.59,122,2,0
6648.18,45480.36,889,2,0
4986.02,21076.46,822,0,0
14494.85,31337.4,891,2,0
36211.03,18375.91,7,3,1
63222.54,92719.75,36,0,0
9354.75,78439.68,382,0,0
69292.6,48106.47,7,3,1
136082.48,98975.16,5,6,1
3127.6,7308.43,909,1,0
47676.87,72683.59,603,2,0
57550.94,92683.74,380,2,0
91485.05,46709.71,4,6,1
11290.24,24158.25,728,0,0
35169.84,72081.91,962,0,0
23734.28,63031.89,408,0,0
35616.86,77776.65,553,0,0
9720.84,64975.03,727,0,0
11417.81,22879.31,199,0,0
27039.4,40289.38,658,0,0
173014.02,93556.02,8,5,1
13710.69,76816.97,944,1,0
8693.46,45882.57,417,0,0
27056.09,75807.86,605,2,0
34628.8,58638.27,917,1,0
12670.19,44410.09,47,0,0
13051.58,9162.3,10,3,1
3294.25,6274.61,874,0,0
39751.85,56904.66,210,2,0
8006.84,17752.54,357,2,0
24142.76,19808.7,3,4,1
129733.57,71065.12,2,5,1
10698.42,72785.12,582,0,0
17903.13,35250.74,776,1,0
23317.59,55816.02,500,1,0
155855.02,83506.03,6,6,1
61979.2,89044.44,887,2,0
44626.18,32618.26,10,4,1
18849.51,30613.62,79,1,0
18890.08,47187.29,41,1,0
35379.19,28380.48,4,5,1
51730.18,43472.5,3,6,1
40424.22,34919.83,2,6,1
75916.98,43215.89,3,4,1
61489.7,96842.0,257,2,0
11090.64,25224.69,602,0,0
13704.1,69183.34,163,0,0
7113.98,67257.84,392,0,0
96622.24,71380.55,3,3,1
8134.58,11896.59,122,0,0
7878.73,15733.96,708,2,0
47820.26,85087.38,613,0,0
2585.2,6608.58,256,1,0
94165.46,92328.34,3,3,1
22801.86,58906.21,580,0,0
23634.99,45570.95,74,1,0
26357.08,92316.18,217,2,0
133959.09,84517.4,10,4,1
12462.56,22007.81,894,2,0
24146.83,37489.31,830,1,0
86532.51,67418.76,2,4,1
2067.45,18764.63,464,0,0
17483.13,56077.01,847,2,0
19629.77,39693.48,389,1,0
6535.28,15626.6,338,0,0
9057.33,31888.82,149,0,0
29409.71,53507.7,448,2,0
14260.42,35008.6,978,1,0
3796.63,21832.6,88,1,0
10267.95,42567.56,710,0,0
3810.37,11413.37,177,1,0
39041.77,62778.67,990,1,0
7080.49,35435.77,37,0,0
116155.64,66362.63,2,3,1
12282.4,59190.27,936,2,0
111887.7,61676.16,9,5,1
30839.64,61341.32,211,1,0
102229.9,67042.34,2,6,1
15893.91,26983.2,182,2,0
43116.07,86522.79,798,0,0
61879.54,37032.85,6,5,1
3511.23,28444.32,919,1,0
76707.62,42359.59,5,5,1
12958.69,97748.35,930,0,0
30955.38,64888.76,237,2,0
140914.75,74260.3,3,6,1
11732.25,20721.51,841,2,0
22061.92,59750.1,464,2,0
10170.69,22180.55,477,2,0
22436.34,78046.54,792,2,0
21879.4,49857.51,730,0,0
74011.08,54927.9,5,5,1
40670.76,92652.5,300,0,0
6687.58,19544.19,615,1,0
97172.56,86029.48,9,4,1
7333.28,22058.41,407,0,0
37040.85,55251.95,860,0,0
75413.69,37878.3,4,4,1
21206.07,71959.09,747,1,0
47340.52,24826.26,1,5,1
9544.49,19377.13,966,1,0
25501.38,36848.02,827,0,0
106335.62,69675.5,10,3,1
3041.92,12713.87,633,0,0
6440.83,13673.99,467,1,0
50044.81,79759.64,502,2,0
67080.36,37870.07,9,6,1
11623.59,10125.23,10,3,1
33306.83,66118.05,616,2,0
23043.38,40533.2,989,2,0
97800.05,57117.51,8,6,1
4613.44,7621.01,82,1,0
27156.5,91015.51,566,0,0
32996.32,66324.94,770,0,0
144196.34,93114.09,2,5,1
113820.93,98950.35,9,4,1
68440.7,42520.06,5,3,1
16223.11,91215.31,409,2,0
5217.69,29788.64,606,0,0
5898.58,14419.13,600,2,0
25717.89,22554.94,6,3,1
52087.01,46283.2,5,6,1
6195.46,29607.77,137,2,0
85881.65,56251.7,4,4,1
25147.71,59896.78,60,2,0
58842.08,93596.63,426,2,0
11015.74,43139.1,893,0,0
20806.27,12720.93,7,3,1
28356.14,49799.57,818,1,0
29669.43,44560.07,678,2,0
15178.21,76315.06,254,1,0
25139.17,17791.47,7,5,1
15042.1,21495.56,685,1,0
17669.98,62118.07,543,2,0
19502.76,81082.67,284,0,0
63253.34,49767.58,7,3,1
26080.6,55069.09,43,1,0
35647.86,81069.69,305,1,0
11601.74,27103.94,556,1,0
28407.24,89515.83,172,0,0
18742.75,27458.04,245,2,0
44246.96,89392.21,181,0,0
49496.12,82602.43,715,1,0
21665.38,89090.43,351,1,0
3625.62,25332.68,102,2,0
81700.77,58300.48,2,3,1
16826.16,58496.63,90,2,0
19750.28,43371.38,915,1,0
20147.9,29995.08,423,0,0
129298.58,69238.81,4,4,1
20573.01,85314.33,772,0,0
34292.76,85534.42,582,0,0
14338.9,92309.96,649,2,0
20849.88,41817.77,155,2,0
5754.26,27333.62,478,0,0
27881.43,58786.28,296,1,0
88071.38,86520.38,5,6,1
59042.29,89131.27,489,1,0
142128.55,77556.56,4,4,1
102171.37,67195.84,4,6,1
3518.05,9901.56,778,0,0
25273.42,68783.88,427,0,0
31036.43,87974.06,50,0,0
14201.94,77862.42,978,2,0
110614.05,68888.72,2,4,1
15949.25,31349.42,36,2,0
43192.84,86402.56,484,2,0
139723.77,88312.93,9,4,1
17328.71,40490.14,196,1,0
27631.88,92087.34,616,1,0
22770.84,14589.93,2,6,1
18174.04,89277.51,425,0,0
48413.1,78810.34,731,0,0
36641.18,69491.96,471,2,0
35485.2,64888.61,674,1,0
70992.22,39504.39,3,5,1
35700.07,29487.7,3,3,1
19325.35,48742.12,40,1,0
44195.61,76990.75,85,0,0
13328.84,93756.75,686,2,0
15227.37,46479.33,421,0,0
19398.99,28844.61,727,1,0
16384.89,51915.33,441,2,0
186190.26,96925.98,3,4,1
6542.6,21908.73,291,1,0
32597.7,71106.85,492,0,0
142176.08,90856.26,10,5,1
47509.14,89717.57,926,2,0
2819.02,11312.67,710,0,0
3802.81,9981.16,501,2,0
18233.92,90751.02,809,0,0
30493.42,45577.75,783,1,0
25280.8,79941.34,822,1,0
38790.85,21850.43,1,5,1
4839.28,14831.36,584,1,0
8006.03,12397.84,498,0,0
36585.39,24359.7,10,3,1
26727.59,59045.45,86,1,0
9011.17,23954.34,319,2,0
19079.96,89485.33,152,1,0
26024.65,48983.01,223,0,0
7155.87,26602.57,793,1,0
5806.85,11501.08,754,1,0
48187.73,78655.24,799,0,0
125276.97,70367.95,4,5,1
9556.77,47711.52,110,2,0
103247.44,91079.08,2,3,1
12450.67,6369.18,1,3,1
68073.93,49590.08,5,3,1
109004.2,94080.92,8,4,1
36020.02,87548.13,825,1,0
132704.87,76981.25,7,6,1
24921.04,41933.6,758,1,0
25132.67,78665.31,897,1,0
181045.57,92398.13,10,4,1
7101.1,24572.3,62,2,0
19556.69,80585.85,698,0,0
19480.77,12276.88,1,6,1
49459.07,78127.52,134,0,0
23853.73,56337.61,681,2,0
90188.16,51696.68,6,3,1
10395.57,75219.95,979,2,0
44601.18,27869.0,3,5,1
21689.85,70384.83,388,1,0
11374.88,16290.21,791,0,0
2197.04,10735.57,691,0,0
9220.48,24065.04,217,2,0
7722.95,69279.54,344,1,0
3380.99,17398.52,484,0,0
19185.56,91296.73,935,2,0
61382.12,40964.03,10,4,1
23457.17,46251.48,210,2,0
4925.06,16105.66,163,0,0
17085.02,44566.61,41,0,0
9499.6,76859.39,864,2,0
29514.75,19796.36,10,5,1
127705.8,69247.0,1,3,1
135726.41,93354.84,1,6,1
38685.67,66789.65,366,0,0
18946.11,89478.89,715,2,0
10346.46,35989.03,360,2,0
74527.72,70370.86,1,6,1
20063.88,75990.87,816,0,0
22991.54,76259.8,319,2,0
39557.57,74397.2,854,0,0
135010.17,99262.7,2,3,1
14822.37,36387.64,329,1,0
12823.33,64801.09,190,0,0
10149.12,51610.89,724,0,0
46238.29,33467.16,4,6,1
19213.42,79109.57,623,1,0
23885.56,63193.03,458,2,0
22434.51,37168.03,994,1,0
58624.61,97140.11,906,1,0
7514.22,69841.41,821,1,0
5766.49,26795.39,393,0,0
42907.05,71911.52,508,0,0
27288.82,41085.73,44,2,0
23050.09,35601.49,520,2,0
28238.0,49289.68,654,1,0
9636.1,81614.09,63,2,0
24588.89,70289.79,984,2,0
12040.73,40303.76,351,0,0
3982.08,16995.31,893,2,0
25836.26,64041.37,97,2,0
21953.82,47492.02,734,2,0
6183.68,19891.77,223,0,0
41711.85,77822.98,586,1,0
16338.43,91075.69,373,2,0
33692.34,96359.94,303,2,0
32028.58,96292.2,460,2,0
6427.59,28323.58,775,1,0
47234.01,24744.77,3,4,1
30692.25,54074.69,131,0,0
37790.57,87766.67,369,1,0
7513.1,19406.1,463,2,0
12984.24,75754.8,708,0,0
9341.66,33500.44,432,2,0
37375.33,55412.83,366,0,0
62848.7,48926.89,7,4,1
28851.9,61543.69,139,2,0
50755.43,78111.77,814,1,0
45400.2,73261.49,499,1,0
22428.19,44863.66,926,1,0
8798.72,17515.1,102,0,0
36730.57,90004.29,607,2,0
12755.64,99310.09,1000,2,0
12800.47,33068.12,424,2,0
26817.43,42758.23,232,1,0
99942.79,64412.68,9,5,1
41670.0,20958.45,1,5,1
64806.11,34702.02,7,5,1
5671.26,9064.5,249,2,0
3549.19,9001.52,809,1,0
116727.47,68939.78,6,6,1
7331.47,17300.12,906,2,0
8427.3,15035.36,127,0,0
10588.82,38334.2,997,0,0
117896.9,96933.09,9,6,1
54059.55,27555.35,6,4,1
18493.08,40242.77,395,2,0
13352.57,44525.19,89,1,0
15241.41,15220.03,2,3,1
